epoch:1,lr:0.00020000000000000000000
epoch:700,lr:0.00015098505759660080000
epoch:701,lr:0.00015085914497655920000
epoch:702,lr:0.00015073313154063910000
epoch:703,lr:0.00015060701759976608000
epoch:704,lr:0.00015048080346511373000
epoch:705,lr:0.00015035448944810293000
epoch:706,lr:0.00015022807586040090000
epoch:707,lr:0.00015010156301392067000
epoch:708,lr:0.00014997495122082009000
epoch:709,lr:0.00014984824079350114000
epoch:710,lr:0.00014972143204460925000
epoch:711,lr:0.00014959452528703237000
epoch:712,lr:0.00014946752083390034000
epoch:713,lr:0.00014934041899858396000
epoch:714,lr:0.00014921322009469446000
epoch:715,lr:0.00014908592443608243000
epoch:716,lr:0.00014895853233683727000
epoch:717,lr:0.00014883104411128633000
epoch:718,lr:0.00014870346007399415000
epoch:719,lr:0.00014857578053976160000
epoch:720,lr:0.00014844800582362525000
epoch:721,lr:0.00014832013624085656000
epoch:722,lr:0.00014819217210696100000
epoch:723,lr:0.00014806411373767734000
epoch:724,lr:0.00014793596144897686000
epoch:725,lr:0.00014780771555706260000
epoch:726,lr:0.00014767937637836856000
epoch:727,lr:0.00014755094422955890000
epoch:728,lr:0.00014742241942752720000
epoch:729,lr:0.00014729380228939562000
epoch:730,lr:0.00014716509313251414000
epoch:731,lr:0.00014703629227445980000
epoch:732,lr:0.00014690740003303600000
epoch:733,lr:0.00014677841672627146000
epoch:734,lr:0.00014664934267241968000
epoch:735,lr:0.00014652017818995801000
epoch:736,lr:0.00014639092359758707000
epoch:737,lr:0.00014626157921422965000
epoch:738,lr:0.00014613214535903017000
epoch:739,lr:0.00014600262235135380000
epoch:740,lr:0.00014587301051078574000
epoch:741,lr:0.00014574331015713025000
epoch:742,lr:0.00014561352161041010000
epoch:743,lr:0.00014548364519086557000
epoch:744,lr:0.00014535368121895390000
epoch:745,lr:0.00014522363001534820000
epoch:746,lr:0.00014509349190093692000
epoch:747,lr:0.00014496326719682292000
epoch:748,lr:0.00014483295622432272000
epoch:749,lr:0.00014470255930496565000
epoch:750,lr:0.00014457207676049320000
epoch:751,lr:0.00014444150891285807000
epoch:752,lr:0.00014431085608422340000
epoch:753,lr:0.00014418011859696210000
epoch:754,lr:0.00014404929677365590000
epoch:755,lr:0.00014391839093709464000
epoch:756,lr:0.00014378740141027547000
epoch:757,lr:0.00014365632851640202000
epoch:758,lr:0.00014352517257888367000
epoch:759,lr:0.00014339393392133460000
epoch:760,lr:0.00014326261286757316000
epoch:761,lr:0.00014313120974162100000
epoch:762,lr:0.00014299972486770230000
epoch:763,lr:0.00014286815857024290000
epoch:764,lr:0.00014273651117386953000
epoch:765,lr:0.00014260478300340910000
epoch:766,lr:0.00014247297438388777000
epoch:767,lr:0.00014234108564053016000
epoch:768,lr:0.00014220911709875866000
epoch:769,lr:0.00014207706908419255000
epoch:770,lr:0.00014194494192264720000
epoch:771,lr:0.00014181273594013316000
epoch:772,lr:0.00014168045146285564000
epoch:773,lr:0.00014154808881721334000
epoch:774,lr:0.00014141564832979800000
epoch:775,lr:0.00014128313032739335000
epoch:776,lr:0.00014115053513697440000
epoch:777,lr:0.00014101786308570660000
epoch:778,lr:0.00014088511450094500000
epoch:779,lr:0.00014075228971023354000
epoch:780,lr:0.00014061938904130425000
epoch:781,lr:0.00014048641282207630000
epoch:782,lr:0.00014035336138065523000
epoch:783,lr:0.00014022023504533233000
epoch:784,lr:0.00014008703414458357000
epoch:785,lr:0.00013995375900706890000
epoch:786,lr:0.00013982040996163148000
epoch:787,lr:0.00013968698733729686000
epoch:788,lr:0.00013955349146327210000
epoch:789,lr:0.00013941992266894496000
epoch:790,lr:0.00013928628128388314000
epoch:791,lr:0.00013915256763783357000
epoch:792,lr:0.00013901878206072130000
epoch:793,lr:0.00013888492488264896000
epoch:794,lr:0.00013875099643389588000
epoch:795,lr:0.00013861699704491716000
epoch:796,lr:0.00013848292704634292000
epoch:797,lr:0.00013834878676897760000
epoch:798,lr:0.00013821457654379900000
epoch:799,lr:0.00013808029670195752000
epoch:800,lr:0.00013794594757477530000
epoch:801,lr:0.00013781152949374545000
epoch:802,lr:0.00013767704279053127000
epoch:803,lr:0.00013754248779696527000
epoch:804,lr:0.00013740786484504856000
epoch:805,lr:0.00013727317426694987000
epoch:806,lr:0.00013713841639500485000
epoch:807,lr:0.00013700359156171510000
epoch:808,lr:0.00013686870009974752000
epoch:809,lr:0.00013673374234193336000
epoch:810,lr:0.00013659871862126754000
epoch:811,lr:0.00013646362927090760000
epoch:812,lr:0.00013632847462417310000
epoch:813,lr:0.00013619325501454472000
epoch:814,lr:0.00013605797077566340000
epoch:815,lr:0.00013592262224132947000
epoch:816,lr:0.00013578720974550210000
epoch:817,lr:0.00013565173362229810000
epoch:818,lr:0.00013551619420599137000
epoch:819,lr:0.00013538059183101190000
epoch:820,lr:0.00013524492683194512000
epoch:821,lr:0.00013510919954353090000
epoch:822,lr:0.00013497341030066284000
epoch:823,lr:0.00013483755943838740000
epoch:824,lr:0.00013470164729190306000
epoch:825,lr:0.00013456567419655957000
epoch:826,lr:0.00013442964048785696000
epoch:827,lr:0.00013429354650144494000
epoch:828,lr:0.00013415739257312192000
epoch:829,lr:0.00013402117903883412000
epoch:830,lr:0.00013388490623467490000
epoch:831,lr:0.00013374857449688387000
epoch:832,lr:0.00013361218416184609000
epoch:833,lr:0.00013347573556609103000
epoch:834,lr:0.00013333922904629216000
epoch:835,lr:0.00013320266493926572000
epoch:836,lr:0.00013306604358197005000
epoch:837,lr:0.00013292936531150476000
epoch:838,lr:0.00013279263046510990000
epoch:839,lr:0.00013265583938016512000
epoch:840,lr:0.00013251899239418883000
epoch:841,lr:0.00013238208984483733000
epoch:842,lr:0.00013224513206990410000
epoch:843,lr:0.00013210811940731880000
epoch:844,lr:0.00013197105219514658000
epoch:845,lr:0.00013183393077158712000
epoch:846,lr:0.00013169675547497394000
epoch:847,lr:0.00013155952664377344000
epoch:848,lr:0.00013142224461658409000
epoch:849,lr:0.00013128490973213523000
epoch:850,lr:0.00013114752232928795000
epoch:851,lr:0.00013101008274703150000
epoch:852,lr:0.00013087259132448444000
epoch:853,lr:0.00013073504840089317000
epoch:854,lr:0.00013059745431563120000
epoch:855,lr:0.00013045980940819819000
epoch:856,lr:0.00013032211401821936000
epoch:857,lr:0.00013018436848544435000
epoch:858,lr:0.00013004657314974656000
epoch:859,lr:0.00012990872835112228000
epoch:860,lr:0.00012977083442968990000
epoch:861,lr:0.00012963289172568890000
epoch:862,lr:0.00012949490057947920000
epoch:863,lr:0.00012935686133154026000
epoch:864,lr:0.00012921877432247017000
epoch:865,lr:0.00012908063989298496000
epoch:866,lr:0.00012894245838391752000
epoch:867,lr:0.00012880423013621707000
epoch:868,lr:0.00012866595549094806000
epoch:869,lr:0.00012852763478928935000
epoch:870,lr:0.00012838926837253358000
epoch:871,lr:0.00012825085658208613000
epoch:872,lr:0.00012811239975946435000
epoch:873,lr:0.00012797389824629665000
epoch:874,lr:0.00012783535238432178000
epoch:875,lr:0.00012769676251538783000
epoch:876,lr:0.00012755812898145160000
epoch:877,lr:0.00012741945212457748000
epoch:878,lr:0.00012728073228693686000
epoch:879,lr:0.00012714196981080718000
epoch:880,lr:0.00012700316503857102000
epoch:881,lr:0.00012686431831271530000
epoch:882,lr:0.00012672542997583060000
epoch:883,lr:0.00012658650037061010000
epoch:884,lr:0.00012644752983984874000
epoch:885,lr:0.00012630851872644247000
epoch:886,lr:0.00012616946737338745000
epoch:887,lr:0.00012603037612377900000
epoch:888,lr:0.00012589124532081102000
epoch:889,lr:0.00012575207530777493000
epoch:890,lr:0.00012561286642805887000
epoch:891,lr:0.00012547361902514695000
epoch:892,lr:0.00012533433344261825000
epoch:893,lr:0.00012519501002414613000
epoch:894,lr:0.00012505564911349728000
epoch:895,lr:0.00012491625105453088000
epoch:896,lr:0.00012477681619119777000
epoch:897,lr:0.00012463734486753964000
epoch:898,lr:0.00012449783742768812000
epoch:899,lr:0.00012435829421586386000
epoch:900,lr:0.00012421871557637600000
epoch:901,lr:0.00012407910185362092000
epoch:902,lr:0.00012393945339208155000
epoch:903,lr:0.00012379977053632660000
epoch:904,lr:0.00012366005363100967000
epoch:905,lr:0.00012352030302086830000
epoch:906,lr:0.00012338051905072327000
epoch:907,lr:0.00012324070206547755000
epoch:908,lr:0.00012310085241011573000
epoch:909,lr:0.00012296097042970290000
epoch:910,lr:0.00012282105646938395000
epoch:911,lr:0.00012268111087438265000
epoch:912,lr:0.00012254113399000086000
epoch:913,lr:0.00012240112616161765000
epoch:914,lr:0.00012226108773468836000
epoch:915,lr:0.00012212101905474394000
epoch:916,lr:0.00012198092046738994000
epoch:917,lr:0.00012184079231830564000
epoch:918,lr:0.00012170063495324335000
epoch:919,lr:0.00012156044871802746000
epoch:920,lr:0.00012142023395855354000
epoch:921,lr:0.00012127999102078757000
epoch:922,lr:0.00012113972025076508000
epoch:923,lr:0.00012099942199459023000
epoch:924,lr:0.00012085909659843505000
epoch:925,lr:0.00012071874440853846000
epoch:926,lr:0.00012057836577120557000
epoch:927,lr:0.00012043796103280672000
epoch:928,lr:0.00012029753053977661000
epoch:929,lr:0.00012015707463861351000
epoch:930,lr:0.00012001659367587847000
epoch:931,lr:0.00011987608799819425000
epoch:932,lr:0.00011973555795224465000
epoch:933,lr:0.00011959500388477356000
epoch:934,lr:0.00011945442614258424000
epoch:935,lr:0.00011931382507253822000
epoch:936,lr:0.00011917320102155469000
epoch:937,lr:0.00011903255433660951000
epoch:938,lr:0.00011889188536473445000
epoch:939,lr:0.00011875119445301615000
epoch:940,lr:0.00011861048194859544000
epoch:941,lr:0.00011846974819866647000
epoch:942,lr:0.00011832899355047579000
epoch:943,lr:0.00011818821835132147000
epoch:944,lr:0.00011804742294855234000
epoch:945,lr:0.00011790660768956708000
epoch:946,lr:0.00011776577292181328000
epoch:947,lr:0.00011762491899278675000
epoch:948,lr:0.00011748404625003062000
epoch:949,lr:0.00011734315504113435000
epoch:950,lr:0.00011720224571373296000
epoch:951,lr:0.00011706131861550622000
epoch:952,lr:0.00011692037409417775000
epoch:953,lr:0.00011677941249751412000
epoch:954,lr:0.00011663843417332406000
epoch:955,lr:0.00011649743946945763000
epoch:956,lr:0.00011635642873380518000
epoch:957,lr:0.00011621540231429672000
epoch:958,lr:0.00011607436055890087000
epoch:959,lr:0.00011593330381562416000
epoch:960,lr:0.00011579223243251013000
epoch:961,lr:0.00011565114675763837000
epoch:962,lr:0.00011551004713912372000
epoch:963,lr:0.00011536893392511553000
epoch:964,lr:0.00011522780746379656000
epoch:965,lr:0.00011508666810338235000
epoch:966,lr:0.00011494551619212026000
epoch:967,lr:0.00011480435207828860000
epoch:968,lr:0.00011466317611019577000
epoch:969,lr:0.00011452198863617942000
epoch:970,lr:0.00011438079000460564000
epoch:971,lr:0.00011423958056386798000
epoch:972,lr:0.00011409836066238675000
epoch:973,lr:0.00011395713064860797000
epoch:974,lr:0.00011381589087100272000
epoch:975,lr:0.00011367464167806605000
epoch:976,lr:0.00011353338341831631000
epoch:977,lr:0.00011339211644029423000
epoch:978,lr:0.00011325084109256206000
epoch:979,lr:0.00011310955772370265000
epoch:980,lr:0.00011296826668231862000
epoch:981,lr:0.00011282696831703165000
epoch:982,lr:0.00011268566297648141000
epoch:983,lr:0.00011254435100932470000
epoch:984,lr:0.00011240303276423483000
epoch:985,lr:0.00011226170858990049000
epoch:986,lr:0.00011212037883502504000
epoch:987,lr:0.00011197904384832557000
epoch:988,lr:0.00011183770397853216000
epoch:989,lr:0.00011169635957438685000
epoch:990,lr:0.00011155501098464291000
epoch:991,lr:0.00011141365855806396000
epoch:992,lr:0.00011127230264342305000
epoch:993,lr:0.00011113094358950182000
epoch:994,lr:0.00011098958174508973000
epoch:995,lr:0.00011084821745898304000
epoch:996,lr:0.00011070685107998410000
epoch:997,lr:0.00011056548295690039000
epoch:998,lr:0.00011042411343854367000
epoch:999,lr:0.00011028274287372923000
epoch:1000,lr:0.00011014137161127488000
epoch:1001,lr:0.00011000000000000007000
epoch:1002,lr:0.00010985862838872528000
epoch:1003,lr:0.00010971725712627090000
epoch:1004,lr:0.00010957588656145646000
epoch:1005,lr:0.00010943451704309975000
epoch:1006,lr:0.00010929314892001605000
epoch:1007,lr:0.00010915178254101709000
epoch:1008,lr:0.00010901041825491042000
epoch:1009,lr:0.00010886905641049830000
epoch:1010,lr:0.00010872769735657711000
epoch:1011,lr:0.00010858634144193620000
epoch:1012,lr:0.00010844498901535725000
epoch:1013,lr:0.00010830364042561330000
epoch:1014,lr:0.00010816229602146800000
epoch:1015,lr:0.00010802095615167459000
epoch:1016,lr:0.00010787962116497512000
epoch:1017,lr:0.00010773829141009967000
epoch:1018,lr:0.00010759696723576534000
epoch:1019,lr:0.00010745564899067544000
epoch:1020,lr:0.00010731433702351875000
epoch:1021,lr:0.00010717303168296849000
epoch:1022,lr:0.00010703173331768153000
epoch:1023,lr:0.00010689044227629755000
epoch:1024,lr:0.00010674915890743812000
epoch:1025,lr:0.00010660788355970591000
epoch:1026,lr:0.00010646661658168387000
epoch:1027,lr:0.00010632535832193413000
epoch:1028,lr:0.00010618410912899746000
epoch:1029,lr:0.00010604286935139221000
epoch:1030,lr:0.00010590163933761345000
epoch:1031,lr:0.00010576041943613218000
epoch:1032,lr:0.00010561920999539456000
epoch:1033,lr:0.00010547801136382078000
epoch:1034,lr:0.00010533682388980444000
epoch:1035,lr:0.00010519564792171159000
epoch:1036,lr:0.00010505448380787992000
epoch:1037,lr:0.00010491333189661782000
epoch:1038,lr:0.00010477219253620361000
epoch:1039,lr:0.00010463106607488467000
epoch:1040,lr:0.00010448995286087646000
epoch:1041,lr:0.00010434885324236184000
epoch:1042,lr:0.00010420776756749006000
epoch:1043,lr:0.00010406669618437602000
epoch:1044,lr:0.00010392563944109935000
epoch:1045,lr:0.00010378459768570352000
epoch:1046,lr:0.00010364357126619503000
epoch:1047,lr:0.00010350256053054260000
epoch:1048,lr:0.00010336156582667615000
epoch:1049,lr:0.00010322058750248609000
epoch:1050,lr:0.00010307962590582247000
epoch:1051,lr:0.00010293868138449400000
epoch:1052,lr:0.00010279775428626727000
epoch:1053,lr:0.00010265684495886587000
epoch:1054,lr:0.00010251595374996958000
epoch:1055,lr:0.00010237508100721344000
epoch:1056,lr:0.00010223422707818695000
epoch:1057,lr:0.00010209339231043316000
epoch:1058,lr:0.00010195257705144789000
epoch:1059,lr:0.00010181178164867877000
epoch:1060,lr:0.00010167100644952445000
epoch:1061,lr:0.00010153025180133376000
epoch:1062,lr:0.00010138951805140481000
epoch:1063,lr:0.00010124880554698413000
epoch:1064,lr:0.00010110811463526580000
epoch:1065,lr:0.00010096744566339072000
epoch:1066,lr:0.00010082679897844557000
epoch:1067,lr:0.00010068617492746203000
epoch:1068,lr:0.00010054557385741601000
epoch:1069,lr:0.00010040499611522666000
epoch:1070,lr:0.00010026444204775560000
epoch:1071,lr:0.00010012391200180599000
epoch:1072,lr:9.998340632412178e-050000
epoch:1073,lr:9.98429253613867e-0500000
epoch:1074,lr:9.970246946022364e-050000
epoch:1075,lr:9.956203896719353e-050000
epoch:1076,lr:9.942163422879468e-050000
epoch:1077,lr:9.92812555914618e-0500000
epoch:1078,lr:9.914090340156524e-050000
epoch:1079,lr:9.900057800541001e-050000
epoch:1080,lr:9.886027974923517e-050000
epoch:1081,lr:9.87200089792127e-0500000
epoch:1082,lr:9.857976604144673e-050000
epoch:1083,lr:9.843955128197283e-050000
epoch:1084,lr:9.829936504675694e-050000
epoch:1085,lr:9.815920768169466e-050000
epoch:1086,lr:9.801907953261037e-050000
epoch:1087,lr:9.787898094525635e-050000
epoch:1088,lr:9.773891226531194e-050000
epoch:1089,lr:9.759887383838266e-050000
epoch:1090,lr:9.745886600999944e-050000
epoch:1091,lr:9.731888912561765e-050000
epoch:1092,lr:9.717894353061635e-050000
epoch:1093,lr:9.703902957029737e-050000
epoch:1094,lr:9.689914758988455e-050000
epoch:1095,lr:9.675929793452271e-050000
epoch:1096,lr:9.661948094927702e-050000
epoch:1097,lr:9.647969697913192e-050000
epoch:1098,lr:9.633994636899054e-050000
epoch:1099,lr:9.62002294636736e-0500000
epoch:1100,lr:9.606054660791865e-050000
epoch:1101,lr:9.592089814637928e-050000
epoch:1102,lr:9.578128442362418e-050000
epoch:1103,lr:9.564170578413628e-050000
epoch:1104,lr:9.550216257231207e-050000
epoch:1105,lr:9.536265513246053e-050000
epoch:1106,lr:9.52231838088024e-0500000
epoch:1107,lr:9.508374894546929e-050000
epoch:1108,lr:9.494435088650287e-050000
epoch:1109,lr:9.4804989975854e-05000000
epoch:1110,lr:9.466566655738188e-050000
epoch:1111,lr:9.452638097485318e-050000
epoch:1112,lr:9.438713357194126e-050000
epoch:1113,lr:9.424792469222521e-050000
epoch:1114,lr:9.410875467918912e-050000
epoch:1115,lr:9.396962387622113e-050000
epoch:1116,lr:9.383053262661272e-050000
epoch:1117,lr:9.36914812735577e-0500000
epoch:1118,lr:9.355247016015144e-050000
epoch:1119,lr:9.341349962939006e-050000
epoch:1120,lr:9.327457002416954e-050000
epoch:1121,lr:9.313568168728484e-050000
epoch:1122,lr:9.29968349614291e-0500000
epoch:1123,lr:9.285803018919293e-050000
epoch:1124,lr:9.271926771306322e-050000
epoch:1125,lr:9.25805478754226e-0500000
epoch:1126,lr:9.244187101854846e-050000
epoch:1127,lr:9.230323748461218e-050000
epoch:1128,lr:9.216464761567825e-050000
epoch:1129,lr:9.202610175370337e-050000
epoch:1130,lr:9.188760024053566e-050000
epoch:1131,lr:9.174914341791388e-050000
epoch:1132,lr:9.161073162746644e-050000
epoch:1133,lr:9.147236521071065e-050000
epoch:1134,lr:9.133404450905197e-050000
epoch:1135,lr:9.119576986378294e-050000
epoch:1136,lr:9.105754161608249e-050000
epoch:1137,lr:9.091936010701506e-050000
epoch:1138,lr:9.078122567752986e-050000
epoch:1139,lr:9.064313866845978e-050000
epoch:1140,lr:9.050509942052085e-050000
epoch:1141,lr:9.036710827431116e-050000
epoch:1142,lr:9.022916557031015e-050000
epoch:1143,lr:9.009127164887776e-050000
epoch:1144,lr:8.995342685025348e-050000
epoch:1145,lr:8.981563151455566e-050000
epoch:1146,lr:8.967788598178065e-050000
epoch:1147,lr:8.954019059180181e-050000
epoch:1148,lr:8.940254568436882e-050000
epoch:1149,lr:8.926495159910684e-050000
epoch:1150,lr:8.912740867551558e-050000
epoch:1151,lr:8.89899172529685e-0500000
epoch:1152,lr:8.885247767071205e-050000
epoch:1153,lr:8.871509026786475e-050000
epoch:1154,lr:8.857775538341638e-050000
epoch:1155,lr:8.844047335622705e-050000
epoch:1156,lr:8.830324452502654e-050000
epoch:1157,lr:8.816606922841334e-050000
epoch:1158,lr:8.80289478048539e-0500000
epoch:1159,lr:8.789188059268163e-050000
epoch:1160,lr:8.775486793009634e-050000
epoch:1161,lr:8.76179101551631e-0500000
epoch:1162,lr:8.748100760581161e-050000
epoch:1163,lr:8.734416061983526e-050000
epoch:1164,lr:8.720736953489047e-050000
epoch:1165,lr:8.707063468849563e-050000
epoch:1166,lr:8.693395641803029e-050000
epoch:1167,lr:8.679733506073461e-050000
epoch:1168,lr:8.666077095370815e-050000
epoch:1169,lr:8.652426443390927e-050000
epoch:1170,lr:8.638781583815425e-050000
epoch:1171,lr:8.625142550311644e-050000
epoch:1172,lr:8.611509376532542e-050000
epoch:1173,lr:8.597882096116622e-050000
epoch:1174,lr:8.584260742687839e-050000
epoch:1175,lr:8.570645349855531e-050000
epoch:1176,lr:8.557035951214332e-050000
epoch:1177,lr:8.543432580344071e-050000
epoch:1178,lr:8.529835270809722e-050000
epoch:1179,lr:8.51624405616129e-0500000
epoch:1180,lr:8.502658969933745e-050000
epoch:1181,lr:8.489080045646935e-050000
epoch:1182,lr:8.475507316805512e-050000
epoch:1183,lr:8.461940816898834e-050000
epoch:1184,lr:8.44838057940089e-0500000
epoch:1185,lr:8.434826637770214e-050000
epoch:1186,lr:8.421279025449815e-050000
epoch:1187,lr:8.407737775867077e-050000
epoch:1188,lr:8.394202922433686e-050000
epoch:1189,lr:8.380674498545553e-050000
epoch:1190,lr:8.367152537582714e-050000
epoch:1191,lr:8.353637072909266e-050000
epoch:1192,lr:8.340128137873272e-050000
epoch:1193,lr:8.326625765806685e-050000
epoch:1194,lr:8.313129990025272e-050000
epoch:1195,lr:8.299640843828514e-050000
epoch:1196,lr:8.286158360499538e-050000
epoch:1197,lr:8.272682573305036e-050000
epoch:1198,lr:8.259213515495168e-050000
epoch:1199,lr:8.245751220303494e-050000
epoch:1200,lr:8.232295720946896e-050000
epoch:1201,lr:8.218847050625476e-050000
epoch:1202,lr:8.205405242522493e-050000
epoch:1203,lr:8.191970329804269e-050000
epoch:1204,lr:8.178542345620119e-050000
epoch:1205,lr:8.165121323102258e-050000
epoch:1206,lr:8.151707295365727e-050000
epoch:1207,lr:8.138300295508303e-050000
epoch:1208,lr:8.124900356610427e-050000
epoch:1209,lr:8.111507511735117e-050000
epoch:1210,lr:8.098121793927884e-050000
epoch:1211,lr:8.084743236216656e-050000
epoch:1212,lr:8.071371871611697e-050000
epoch:1213,lr:8.05800773310552e-0500000
epoch:1214,lr:8.044650853672805e-050000
epoch:1215,lr:8.031301266270327e-050000
epoch:1216,lr:8.017959003836865e-050000
epoch:1217,lr:8.004624099293123e-050000
epoch:1218,lr:7.991296585541655e-050000
epoch:1219,lr:7.977976495466777e-050000
epoch:1220,lr:7.964663861934487e-050000
epoch:1221,lr:7.951358717792382e-050000
epoch:1222,lr:7.938061095869587e-050000
epoch:1223,lr:7.924771028976656e-050000
epoch:1224,lr:7.911488549905513e-050000
epoch:1225,lr:7.898213691429353e-050000
epoch:1226,lr:7.88494648630257e-0500000
epoch:1227,lr:7.871686967260674e-050000
epoch:1228,lr:7.858435167020209e-050000
epoch:1229,lr:7.845191118278676e-050000
epoch:1230,lr:7.831954853714449e-050000
epoch:1231,lr:7.818726405986695e-050000
epoch:1232,lr:7.80550580773529e-0500000
epoch:1233,lr:7.792293091580752e-050000
epoch:1234,lr:7.779088290124141e-050000
epoch:1235,lr:7.765891435946993e-050000
epoch:1236,lr:7.752702561611232e-050000
epoch:1237,lr:7.739521699659098e-050000
epoch:1238,lr:7.726348882613056e-050000
epoch:1239,lr:7.71318414297572e-0500000
epoch:1240,lr:7.700027513229779e-050000
epoch:1241,lr:7.686879025837908e-050000
epoch:1242,lr:7.673738713242694e-050000
epoch:1243,lr:7.66060660786655e-0500000
epoch:1244,lr:7.647482742111643e-050000
epoch:1245,lr:7.634367148359807e-050000
epoch:1246,lr:7.621259858972463e-050000
epoch:1247,lr:7.608160906290545e-050000
epoch:1248,lr:7.595070322634421e-050000
epoch:1249,lr:7.581988140303801e-050000
epoch:1250,lr:7.568914391577669e-050000
epoch:1251,lr:7.555849108714203e-050000
epoch:1252,lr:7.54279232395069e-0500000
epoch:1253,lr:7.529744069503444e-050000
epoch:1254,lr:7.516704377567739e-050000
epoch:1255,lr:7.50367328031772e-0500000
epoch:1256,lr:7.490650809906321e-050000
epoch:1257,lr:7.477636998465194e-050000
epoch:1258,lr:7.464631878104624e-050000
epoch:1259,lr:7.451635480913455e-050000
epoch:1260,lr:7.438647838959007e-050000
epoch:1261,lr:7.42566898428699e-0500000
epoch:1262,lr:7.412698948921442e-050000
epoch:1263,lr:7.399737764864634e-050000
epoch:1264,lr:7.386785464097e-050000000
epoch:1265,lr:7.373842078577052e-050000
epoch:1266,lr:7.360907640241312e-050000
epoch:1267,lr:7.347982181004218e-050000
epoch:1268,lr:7.335065732758057e-050000
epoch:1269,lr:7.322158327372878e-050000
epoch:1270,lr:7.309259996696422e-050000
epoch:1271,lr:7.296370772554039e-050000
epoch:1272,lr:7.283490686748607e-050000
epoch:1273,lr:7.270619771060462e-050000
epoch:1274,lr:7.257758057247302e-050000
epoch:1275,lr:7.244905577044134e-050000
epoch:1276,lr:7.232062362163166e-050000
epoch:1277,lr:7.219228444293764e-050000
epoch:1278,lr:7.20640385510234e-0500000
epoch:1279,lr:7.193588626232292e-050000
epoch:1280,lr:7.180782789303922e-050000
epoch:1281,lr:7.167986375914368e-050000
epoch:1282,lr:7.155199417637499e-050000
epoch:1283,lr:7.142421946023868e-050000
epoch:1284,lr:7.129653992600614e-050000
epoch:1285,lr:7.116895588871393e-050000
epoch:1286,lr:7.104146766316297e-050000
epoch:1287,lr:7.091407556391781e-050000
epoch:1288,lr:7.07867799053058e-0500000
epoch:1289,lr:7.06595810014163e-0500000
epoch:1290,lr:7.053247916609995e-050000
epoch:1291,lr:7.040547471296788e-050000
epoch:1292,lr:7.027856795539102e-050000
epoch:1293,lr:7.015175920649914e-050000
epoch:1294,lr:7.002504877918018e-050000
epoch:1295,lr:6.98984369860796e-0500000
epoch:1296,lr:6.977192413959938e-050000
epoch:1297,lr:6.964551055189739e-050000
epoch:1298,lr:6.951919653488656e-050000
epoch:1299,lr:6.939298240023423e-050000
epoch:1300,lr:6.926686845936121e-050000
epoch:1301,lr:6.914085502344109e-050000
epoch:1302,lr:6.901494240339953e-050000
epoch:1303,lr:6.888913090991337e-050000
epoch:1304,lr:6.876342085340995e-050000
epoch:1305,lr:6.86378125440664e-0500000
epoch:1306,lr:6.851230629180871e-050000
epoch:1307,lr:6.838690240631103e-050000
epoch:1308,lr:6.82616011969951e-0500000
epoch:1309,lr:6.813640297302906e-050000
epoch:1310,lr:6.801130804332718e-050000
epoch:1311,lr:6.788631671654873e-050000
epoch:1312,lr:6.776142930109735e-050000
epoch:1313,lr:6.763664610512043e-050000
epoch:1314,lr:6.751196743650796e-050000
epoch:1315,lr:6.738739360289225e-050000
epoch:1316,lr:6.726292491164684e-050000
epoch:1317,lr:6.713856166988582e-050000
epoch:1318,lr:6.701430418446317e-050000
epoch:1319,lr:6.689015276197186e-050000
epoch:1320,lr:6.676610770874319e-050000
epoch:1321,lr:6.664216933084599e-050000
epoch:1322,lr:6.651833793408587e-050000
epoch:1323,lr:6.639461382400454e-050000
epoch:1324,lr:6.627099730587891e-050000
epoch:1325,lr:6.614748868472047e-050000
epoch:1326,lr:6.60240882652744e-0500000
epoch:1327,lr:6.590079635201911e-050000
epoch:1328,lr:6.577761324916497e-050000
epoch:1329,lr:6.565453926065412e-050000
epoch:1330,lr:6.553157469015945e-050000
epoch:1331,lr:6.54087198410837e-0500000
epoch:1332,lr:6.52859750165591e-0500000
epoch:1333,lr:6.51633405194462e-0500000
epoch:1334,lr:6.50408166523335e-0500000
epoch:1335,lr:6.491840371753651e-050000
epoch:1336,lr:6.479610201709686e-050000
epoch:1337,lr:6.467391185278192e-050000
epoch:1338,lr:6.455183352608375e-050000
epoch:1339,lr:6.442986733821849e-050000
epoch:1340,lr:6.430801359012553e-050000
epoch:1341,lr:6.418627258246699e-050000
epoch:1342,lr:6.406464461562663e-050000
epoch:1343,lr:6.394312998970938e-050000
epoch:1344,lr:6.38217290045405e-0500000
epoch:1345,lr:6.370044195966482e-050000
epoch:1346,lr:6.357926915434615e-050000
epoch:1347,lr:6.345821088756627e-050000
epoch:1348,lr:6.333726745802443e-050000
epoch:1349,lr:6.321643916413659e-050000
epoch:1350,lr:6.309572630403443e-050000
epoch:1351,lr:6.297512917556503e-050000
epoch:1352,lr:6.285464807628978e-050000
epoch:1353,lr:6.27342833034838e-0500000
epoch:1354,lr:6.261403515413528e-050000
epoch:1355,lr:6.249390392494446e-050000
epoch:1356,lr:6.23738899123233e-0500000
epoch:1357,lr:6.22539934123944e-0500000
epoch:1358,lr:6.213421472099042e-050000
epoch:1359,lr:6.201455413365347e-050000
epoch:1360,lr:6.189501194563409e-050000
epoch:1361,lr:6.177558845189077e-050000
epoch:1362,lr:6.165628394708906e-050000
epoch:1363,lr:6.153709872560106e-050000
