epoch:00001 loss:0.10350717708468438
epoch:00118 loss:0.02629202712327242
epoch:00119 loss:0.027315957359969615
epoch:00120 loss:0.027688238620758057
epoch:00121 loss:0.02703506126999855
epoch:00122 loss:0.0275295564904809
epoch:00123 loss:0.026987559534609316
epoch:00124 loss:0.027067993097007276
epoch:00125 loss:0.026270060911774636
epoch:00126 loss:0.02678947266191244
epoch:00127 loss:0.02648413898423314
epoch:00128 loss:0.025981257036328316
epoch:00129 loss:0.027147291228175163
epoch:00130 loss:0.025721254907548428
epoch:00131 loss:0.026786297261714935
epoch:00132 loss:0.025996275506913663
epoch:00133 loss:0.026410254091024397
epoch:00134 loss:0.02831986341625452
epoch:00135 loss:0.026541565619409083
epoch:00136 loss:0.026689415462315083
epoch:00137 loss:0.026948076896369456
epoch:00138 loss:0.027170321121811867
epoch:00139 loss:0.0269567147269845
epoch:00140 loss:0.02590720249339938
epoch:00141 loss:0.027495451495051382
epoch:00142 loss:0.026417164653539656
epoch:00143 loss:0.026835879869759084
epoch:00144 loss:0.02676929846405983
epoch:00145 loss:0.02689714767038822
epoch:00146 loss:0.026814779639244078
epoch:00147 loss:0.02640562430024147
epoch:00148 loss:0.026435407884418963
epoch:00149 loss:0.026236374825239182
epoch:00150 loss:0.026508330963552
epoch:00151 loss:0.02614821821451187
epoch:00152 loss:0.02653143774718046
epoch:00153 loss:0.026280222497880458
epoch:00154 loss:0.026707460023462772
epoch:00155 loss:0.026616110391914846
epoch:00156 loss:0.02709422241896391
epoch:00157 loss:0.0271509912610054
epoch:00158 loss:0.026131927371025085
epoch:00159 loss:0.02619069516658783
epoch:00160 loss:0.026736626252532005
epoch:00161 loss:0.026949320398271085
epoch:00162 loss:0.02701009564101696
epoch:00163 loss:0.026108362525701524
epoch:00164 loss:0.02694304246455431
epoch:00165 loss:0.026507752016186714
epoch:00166 loss:0.02622899368405342
epoch:00167 loss:0.026533315144479274
epoch:00168 loss:0.02638619687408209
epoch:00169 loss:0.027390786074101926
epoch:00170 loss:0.02649869890883565
epoch:00171 loss:0.026726484280079604
epoch:00172 loss:0.02701681524515152
epoch:00173 loss:0.026611893698573114
epoch:00174 loss:0.025480226278305054
epoch:00175 loss:0.026227352358400822
epoch:00176 loss:0.025642748996615408
epoch:00177 loss:0.02620051883161068
epoch:00178 loss:0.026820615902543067
epoch:00179 loss:0.02697948567569256
epoch:00180 loss:0.02677262220531702
epoch:00181 loss:0.026113133784383534
epoch:00182 loss:0.026400902215391396
epoch:00183 loss:0.02637722112238407
epoch:00184 loss:0.025863656774163246
epoch:00185 loss:0.025897913090884687
epoch:00186 loss:0.02643961789086461
epoch:00187 loss:0.026552904807031156
epoch:00188 loss:0.02595469504594803
epoch:00189 loss:0.027037234976887703
epoch:00190 loss:0.026698523238301276
epoch:00191 loss:0.025546117648482324
epoch:00192 loss:0.026459973752498627
epoch:00193 loss:0.02683340646326542
epoch:00194 loss:0.026464379951357843
epoch:00195 loss:0.025737956687808036
epoch:00196 loss:0.026579146385192872
epoch:00197 loss:0.025258844327181576
epoch:00198 loss:0.026264924630522726
epoch:00199 loss:0.02577635731548071
epoch:00200 loss:0.0256564649194479
epoch:00201 loss:0.02623489245772362
epoch:00202 loss:0.025443113595247268
epoch:00203 loss:0.026148176416754723
epoch:00204 loss:0.026389543246477843
epoch:00205 loss:0.02690943382680416
epoch:00206 loss:0.026310667414218187
epoch:00207 loss:0.02619884964078665
epoch:00208 loss:0.02670564007014036
epoch:00209 loss:0.02601816050708294
epoch:00210 loss:0.026116874385625124
epoch:00211 loss:0.02591200649738312
epoch:00212 loss:0.02650759242475033
epoch:00213 loss:0.02563788168132305
epoch:00214 loss:0.025361808761954308
epoch:00215 loss:0.026309981904923917
epoch:00216 loss:0.026576684340834617
epoch:00217 loss:0.026003921367228032
epoch:00218 loss:0.026069129742681982
epoch:00219 loss:0.025958033129572868
epoch:00220 loss:0.026632375195622445
epoch:00221 loss:0.026428553238511086
epoch:00222 loss:0.025918307825922967
epoch:00223 loss:0.0256442416831851
epoch:00224 loss:0.026229858659207822
epoch:00225 loss:0.026488405521959066
epoch:00226 loss:0.02666850421577692
epoch:00227 loss:0.026112251430749894
epoch:00228 loss:0.025659184642136096
epoch:00229 loss:0.02586423985660076
epoch:00230 loss:0.02554765164852142
epoch:00231 loss:0.02631869710981846
epoch:00232 loss:0.02654159216210246
epoch:00233 loss:0.02593590918928385
epoch:00234 loss:0.02563650317490101
epoch:00235 loss:0.025232405327260496
epoch:00236 loss:0.025901448484510183
epoch:00237 loss:0.02701310656964779
epoch:00238 loss:0.0260747878998518
epoch:00239 loss:0.025894608702510594
epoch:00240 loss:0.02511763397604227
epoch:00241 loss:0.02585900668054819
epoch:00242 loss:0.025539486669003963
epoch:00243 loss:0.026084134262055157
epoch:00244 loss:0.0263952461630106
epoch:00245 loss:0.026876082569360735
epoch:00246 loss:0.025943924374878406
epoch:00247 loss:0.02656569056212902
epoch:00248 loss:0.025137391630560158
epoch:00249 loss:0.02585396233946085
epoch:00250 loss:0.025776962637901305
epoch:00251 loss:0.025522970482707023
epoch:00252 loss:0.025823461450636388
epoch:00253 loss:0.026303546465933324
epoch:00254 loss:0.02606970701366663
epoch:00255 loss:0.02540004372596741
epoch:00256 loss:0.02550497718155384
epoch:00257 loss:0.026682855002582072
epoch:00258 loss:0.025454458575695754
epoch:00259 loss:0.025561005510389805
epoch:00260 loss:0.026033518742769955
epoch:00261 loss:0.025321217067539693
epoch:00262 loss:0.02668904287740588
epoch:00263 loss:0.02566522724926472
epoch:00264 loss:0.026136378832161425
epoch:00265 loss:0.026262334007769825
epoch:00266 loss:0.02597724858671427
epoch:00267 loss:0.026117588616907595
epoch:00268 loss:0.026364269256591796
epoch:00269 loss:0.025965340323746203
epoch:00270 loss:0.02550289023667574
epoch:00271 loss:0.026205819081515074
epoch:00272 loss:0.026754362881183623
epoch:00273 loss:0.025414075553417206
epoch:00274 loss:0.02583252392709255
epoch:00275 loss:0.02648008018732071
epoch:00276 loss:0.026129708662629127
epoch:00277 loss:0.025995250269770624
epoch:00278 loss:0.025470773465931417
epoch:00279 loss:0.02561780609190464
epoch:00280 loss:0.025878436341881753
epoch:00281 loss:0.026520598419010638
epoch:00282 loss:0.02565024346113205
epoch:00283 loss:0.025748077817261218
epoch:00284 loss:0.0258319285325706
epoch:00285 loss:0.026161862201988698
epoch:00286 loss:0.025455400720238684
epoch:00287 loss:0.02597109092399478
epoch:00288 loss:0.026503820717334748
epoch:00289 loss:0.02546775056049228
epoch:00290 loss:0.02559474864974618
epoch:00291 loss:0.02629269313067198
epoch:00292 loss:0.025276656672358514
epoch:00293 loss:0.025583761893212795
epoch:00294 loss:0.025363422520458697
epoch:00295 loss:0.024970126207917928
epoch:00296 loss:0.025586096551269293
epoch:00297 loss:0.026059062294661997
epoch:00298 loss:0.025815146621316672
epoch:00299 loss:0.02530906744301319
epoch:00300 loss:0.02628337413072586
epoch:00301 loss:0.026200554594397546
epoch:00302 loss:0.024823208190500736
epoch:00303 loss:0.02540057186037302
epoch:00304 loss:0.02630150392651558
epoch:00305 loss:0.025516508687287567
epoch:00306 loss:0.02529410142451525
epoch:00307 loss:0.02590785250067711
epoch:00308 loss:0.02495142661035061
epoch:00309 loss:0.02558675091713667
epoch:00310 loss:0.026707602720707654
epoch:00311 loss:0.026182043869048356
epoch:00312 loss:0.025765627175569534
epoch:00313 loss:0.025605752747505903
epoch:00314 loss:0.02652030374854803
epoch:00315 loss:0.0262988817691803
epoch:00316 loss:0.024974596574902534
epoch:00317 loss:0.025386428870260717
epoch:00318 loss:0.025475426372140647
epoch:00319 loss:0.02515463136136532
epoch:00320 loss:0.025589001402258872
epoch:00321 loss:0.02563738651573658
epoch:00322 loss:0.02540170382708311
epoch:00323 loss:0.02569696094840765
epoch:00324 loss:0.02531973900273442
epoch:00325 loss:0.02665837053209543
epoch:00326 loss:0.025095272473990918
epoch:00327 loss:0.02625149182975292
epoch:00328 loss:0.025558596402406694
epoch:00329 loss:0.025847243554890157
epoch:00330 loss:0.025478900223970414
epoch:00331 loss:0.02605222875252366
epoch:00332 loss:0.024669488444924354
epoch:00333 loss:0.025211630146950482
epoch:00334 loss:0.02554568190127611
epoch:00335 loss:0.025908113047480582
epoch:00336 loss:0.025974366031587124
epoch:00337 loss:0.02596557356417179
epoch:00338 loss:0.026114926412701606
epoch:00339 loss:0.026753867641091347
epoch:00340 loss:0.02564309798181057
epoch:00341 loss:0.02583337279036641
epoch:00342 loss:0.02556370973587036
epoch:00343 loss:0.026283045783638954
epoch:00344 loss:0.0247542112134397
epoch:00345 loss:0.024955516047775746
epoch:00346 loss:0.02601094849407673
epoch:00347 loss:0.02599478080868721
epoch:00348 loss:0.02567166220396757
epoch:00349 loss:0.02513250207528472
epoch:00350 loss:0.025326875522732734
epoch:00351 loss:0.025383480489254
epoch:00352 loss:0.025796827431768178
epoch:00353 loss:0.02576631024479866
epoch:00354 loss:0.025714289247989654
epoch:00355 loss:0.025824046023190023
epoch:00356 loss:0.025483663864433764
epoch:00357 loss:0.025340758208185436
epoch:00358 loss:0.02562737636268139
epoch:00359 loss:0.024587932340800762
epoch:00360 loss:0.02546295749023557
epoch:00361 loss:0.026038788445293903
epoch:00362 loss:0.025421350114047527
epoch:00363 loss:0.026693102717399598
epoch:00364 loss:0.025830830447375774
epoch:00365 loss:0.026201952472329138
epoch:00366 loss:0.02557790223509073
epoch:00367 loss:0.02538920745253563
epoch:00368 loss:0.026031351815909147
epoch:00369 loss:0.024583123289048672
epoch:00370 loss:0.025428919475525617
epoch:00371 loss:0.025538582410663365
epoch:00372 loss:0.0261431135982275
epoch:00373 loss:0.02560842588543892
epoch:00374 loss:0.025145527515560387
epoch:00375 loss:0.026007456555962562
epoch:00376 loss:0.025387393403798343
epoch:00377 loss:0.02579671572893858
epoch:00378 loss:0.02453485570847988
epoch:00379 loss:0.025542003363370896
epoch:00380 loss:0.026194092500954867
epoch:00381 loss:0.025998434443026783
epoch:00382 loss:0.026121289096772672
epoch:00383 loss:0.026269367821514608
epoch:00384 loss:0.025840521417558195
epoch:00385 loss:0.025978458188474177
epoch:00386 loss:0.025734974704682827
epoch:00387 loss:0.025396523214876652
epoch:00388 loss:0.025635211989283563
epoch:00389 loss:0.025699902661144733
epoch:00390 loss:0.025933540239930154
epoch:00391 loss:0.025038596354424954
epoch:00392 loss:0.02579791283234954
epoch:00393 loss:0.025878143459558488
epoch:00394 loss:0.0268944238871336
epoch:00395 loss:0.025728598088026047
epoch:00396 loss:0.025707731284201146
epoch:00397 loss:0.026346325539052487
epoch:00398 loss:0.025591896176338197
epoch:00399 loss:0.025064993053674697
epoch:00400 loss:0.025205280072987078
epoch:00401 loss:0.02543640449643135
epoch:00402 loss:0.02519679198041558
epoch:00403 loss:0.026326862424612046
epoch:00404 loss:0.024833287559449673
epoch:00405 loss:0.025571901444345714
epoch:00406 loss:0.025297902915626766
epoch:00407 loss:0.025017633754760026
epoch:00408 loss:0.025887272022664547
epoch:00409 loss:0.02544622866436839
epoch:00410 loss:0.025733094289898874
epoch:00411 loss:0.024854404143989085
epoch:00412 loss:0.02482550349086523
epoch:00413 loss:0.02564431317150593
epoch:00414 loss:0.02622107299044728
epoch:00415 loss:0.02478972665965557
epoch:00416 loss:0.02560298137366772
epoch:00417 loss:0.026002219785004853
epoch:00418 loss:0.02630413632839918
epoch:00419 loss:0.02540740918368101
epoch:00420 loss:0.026063855588436127
epoch:00421 loss:0.025915337204933168
epoch:00422 loss:0.02646740961819887
epoch:00423 loss:0.02535308014601469
epoch:00424 loss:0.025960613004863263
epoch:00425 loss:0.024868917763233186
epoch:00426 loss:0.025171438790857793
epoch:00427 loss:0.024954746216535567
epoch:00428 loss:0.024941260665655135
epoch:00429 loss:0.025449990145862102
epoch:00430 loss:0.025521215163171292
epoch:00431 loss:0.024533706456422805
epoch:00432 loss:0.024865925833582877
epoch:00433 loss:0.025717620328068732
epoch:00434 loss:0.02421644512563944
epoch:00435 loss:0.024868157431483268
epoch:00436 loss:0.025401636324822903
epoch:00437 loss:0.026570404693484307
epoch:00438 loss:0.02526489309966564
epoch:00439 loss:0.025394062474370004
epoch:00440 loss:0.02616014637053013
epoch:00441 loss:0.02593671727925539
epoch:00442 loss:0.02577494639903307
epoch:00443 loss:0.025906966626644136
epoch:00444 loss:0.02579786041751504
epoch:00445 loss:0.024874421954154968
epoch:00446 loss:0.02516575276851654
epoch:00447 loss:0.02553407285362482
epoch:00448 loss:0.025062633976340294
epoch:00449 loss:0.025764753334224223
epoch:00450 loss:0.02526500863954425
epoch:00451 loss:0.025646343063563108
epoch:00452 loss:0.02565512675791979
epoch:00453 loss:0.024983302019536496
epoch:00454 loss:0.026079554744064808
epoch:00455 loss:0.02513009052723646
epoch:00456 loss:0.025045114662498237
epoch:00457 loss:0.024968499802052974
epoch:00458 loss:0.02675579708069563
epoch:00459 loss:0.025613271072506903
epoch:00460 loss:0.025196610018610954
epoch:00461 loss:0.025389546379446983
epoch:00462 loss:0.024450088012963535
epoch:00463 loss:0.02657046353444457
epoch:00464 loss:0.0253105853497982
epoch:00465 loss:0.02588286902755499
epoch:00466 loss:0.025739707816392184
epoch:00467 loss:0.024768275693058967
epoch:00468 loss:0.025650210455060007
epoch:00469 loss:0.025264133550226688
epoch:00470 loss:0.025452159736305477
epoch:00471 loss:0.025236064195632936
epoch:00472 loss:0.025313327051699162
epoch:00473 loss:0.02523334162309766
epoch:00474 loss:0.026687029078602792
epoch:00475 loss:0.026001667957752942
epoch:00476 loss:0.024804863557219507
epoch:00477 loss:0.02440936628729105
epoch:00478 loss:0.02527916233986616
epoch:00479 loss:0.02534791711717844
epoch:00480 loss:0.025950108245015143
epoch:00481 loss:0.024863453507423403
epoch:00482 loss:0.025212348848581315
epoch:00483 loss:0.026051639392971993
epoch:00484 loss:0.025171430483460426
epoch:00485 loss:0.024921667650341987
epoch:00486 loss:0.025519549176096917
epoch:00487 loss:0.025689863935112953
epoch:00488 loss:0.025428983494639398
epoch:00489 loss:0.024555828422307968
epoch:00490 loss:0.025449142120778562
epoch:00491 loss:0.02481929147616029
epoch:00492 loss:0.024616446737200023
epoch:00493 loss:0.024868472125381232
epoch:00494 loss:0.025065722074359656
epoch:00495 loss:0.02627651933580637
epoch:00496 loss:0.024869092516601087
epoch:00497 loss:0.02537043757736683
epoch:00498 loss:0.025965137407183647
epoch:00499 loss:0.02564866840839386
epoch:00500 loss:0.025553825460374355
epoch:00501 loss:0.02525167593732476
epoch:00502 loss:0.025139666572213174
epoch:00503 loss:0.025804488733410836
epoch:00504 loss:0.025015881154686212
epoch:00505 loss:0.02509272262454033
epoch:00506 loss:0.026247589811682702
epoch:00507 loss:0.02543822184205055
epoch:00508 loss:0.025528216660022737
epoch:00509 loss:0.02587139219045639
epoch:00510 loss:0.023958704434335232
epoch:00511 loss:0.024734879098832607
epoch:00512 loss:0.026507192626595497
epoch:00513 loss:0.025399210676550866
epoch:00514 loss:0.025161366164684295
epoch:00515 loss:0.024927008524537088
epoch:00516 loss:0.025763256698846815
epoch:00517 loss:0.025218557082116604
epoch:00518 loss:0.025646136105060578
epoch:00519 loss:0.024786567501723766
epoch:00520 loss:0.02559283748269081
epoch:00521 loss:0.024988523311913015
epoch:00522 loss:0.025148620679974556
epoch:00523 loss:0.02557011488825083
epoch:00524 loss:0.0252137815579772
epoch:00525 loss:0.025215807463973762
epoch:00526 loss:0.025423387587070464
epoch:00527 loss:0.02517372488975525
epoch:00528 loss:0.02532352730631828
epoch:00529 loss:0.02555314401164651
epoch:00530 loss:0.025023298636078835
epoch:00531 loss:0.024913206063210964
epoch:00532 loss:0.02524734688922763
epoch:00533 loss:0.02593456130474806
epoch:00534 loss:0.025161750540137293
epoch:00535 loss:0.025890960246324538
epoch:00536 loss:0.02538418060168624
epoch:00537 loss:0.025667616166174412
epoch:00538 loss:0.02524801768362522
epoch:00539 loss:0.025662215910851955
epoch:00540 loss:0.025518551468849182
epoch:00541 loss:0.024605503119528294
epoch:00542 loss:0.024616887532174586
epoch:00543 loss:0.02570606354624033
epoch:00544 loss:0.025682876333594323
epoch:00545 loss:0.025629332810640334
epoch:00546 loss:0.02462478157132864
epoch:00547 loss:0.025028475485742094
epoch:00548 loss:0.025400298796594143
epoch:00549 loss:0.02503125514835119
epoch:00550 loss:0.025803507156670093
epoch:00551 loss:0.024973000325262548
epoch:00552 loss:0.024184970054775476
epoch:00553 loss:0.02507482446730137
epoch:00554 loss:0.02547449842095375
epoch:00555 loss:0.024730206467211246
epoch:00556 loss:0.02504822699353099
epoch:00557 loss:0.025053865797817706
epoch:00558 loss:0.024516482278704642
epoch:00559 loss:0.025116622000932693
epoch:00560 loss:0.025568998977541925
epoch:00561 loss:0.02444647330790758
epoch:00562 loss:0.025505105443298818
epoch:00563 loss:0.025134732127189637
epoch:00564 loss:0.02524920966476202
epoch:00565 loss:0.02585518978536129
epoch:00566 loss:0.025337786674499513
epoch:00567 loss:0.024867340512573718
epoch:00568 loss:0.024879778400063515
epoch:00569 loss:0.0253477811999619
epoch:00570 loss:0.025176468063145874
epoch:00571 loss:0.025554050356149674
epoch:00572 loss:0.025771153420209886
epoch:00573 loss:0.024502076115459202
epoch:00574 loss:0.0256062700599432
epoch:00575 loss:0.024625814855098724
epoch:00576 loss:0.02547521557658911
epoch:00577 loss:0.02490774229168892
epoch:00578 loss:0.026450747791677713
epoch:00579 loss:0.025097600053995847
epoch:00580 loss:0.024744327105581762
epoch:00581 loss:0.0245645210146904
epoch:00582 loss:0.025512690357863903
epoch:00583 loss:0.025345300417393447
epoch:00584 loss:0.025078250225633383
epoch:00585 loss:0.02505216795951128
epoch:00586 loss:0.02596147798001766
epoch:00587 loss:0.02562617463991046
epoch:00588 loss:0.025874465107917785
epoch:00589 loss:0.024818518087267875
epoch:00590 loss:0.025917852148413658
epoch:00591 loss:0.025029633212834596
epoch:00592 loss:0.025318107195198537
epoch:00593 loss:0.025110873878002166
epoch:00594 loss:0.02549234453588724
epoch:00595 loss:0.025650080628693103
epoch:00596 loss:0.02539578277617693
epoch:00597 loss:0.024555156715214254
epoch:00598 loss:0.02498573388904333
epoch:00599 loss:0.024938977714627983
epoch:00600 loss:0.024716400913894175
epoch:00601 loss:0.025101279839873314
epoch:00602 loss:0.025339588969945908
epoch:00603 loss:0.025946935005486012
epoch:00604 loss:0.02508888091892004
epoch:00605 loss:0.02508569974452257
epoch:00606 loss:0.0252903007902205
epoch:00607 loss:0.025416526310145855
epoch:00608 loss:0.024674874972552063
epoch:00609 loss:0.024794378764927388
epoch:00610 loss:0.02540984746068716
epoch:00611 loss:0.02603735601529479
epoch:00612 loss:0.025006367173045874
epoch:00613 loss:0.024549191258847712
epoch:00614 loss:0.025185604356229307
epoch:00615 loss:0.02633643813431263
epoch:00616 loss:0.024586786068975925
epoch:00617 loss:0.025380503237247467
epoch:00618 loss:0.025805893205106258
epoch:00619 loss:0.025755574442446232
epoch:00620 loss:0.025203269850462676
epoch:00621 loss:0.02532483235001564
epoch:00622 loss:0.024838985688984395
epoch:00623 loss:0.024505203552544118
epoch:00624 loss:0.02490375492721796
epoch:00625 loss:0.0254090603441
epoch:00626 loss:0.025399608127772807
epoch:00627 loss:0.025416943207383157
epoch:00628 loss:0.024033516943454743
epoch:00629 loss:0.025676764268428087
epoch:00630 loss:0.024749996550381185
epoch:00631 loss:0.025824013501405715
epoch:00632 loss:0.025737791806459426
epoch:00633 loss:0.024777512326836587
epoch:00634 loss:0.024791278541088105
epoch:00635 loss:0.02467776445671916
epoch:00636 loss:0.025150699112564324
epoch:00637 loss:0.025799545794725418
epoch:00638 loss:0.024813567902892828
epoch:00639 loss:0.025074383821338416
epoch:00640 loss:0.02559039980173111
epoch:00641 loss:0.025497649069875478
epoch:00642 loss:0.02493401978164911
epoch:00643 loss:0.024649957977235317
epoch:00644 loss:0.024863049630075695
epoch:00645 loss:0.02567309632897377
epoch:00646 loss:0.025154915936291218
epoch:00647 loss:0.02500702142715454
epoch:00648 loss:0.02499699354171753
epoch:00649 loss:0.026070584543049335
epoch:00650 loss:0.024865598976612092
epoch:00651 loss:0.0251419348269701
epoch:00652 loss:0.024805644880980252
epoch:00653 loss:0.024882691651582717
epoch:00654 loss:0.02533814834430814
epoch:00655 loss:0.02552527207881212
epoch:00656 loss:0.02441972613334656
epoch:00657 loss:0.02535746097564697
epoch:00658 loss:0.02471545137465
epoch:00659 loss:0.024627948626875878
epoch:00660 loss:0.024749567210674287
epoch:00661 loss:0.02569175396114588
epoch:00662 loss:0.025536757186055182
epoch:00663 loss:0.025107251219451426
epoch:00664 loss:0.025477487593889236
epoch:00665 loss:0.024658794179558755
epoch:00666 loss:0.025097682829946278
epoch:00667 loss:0.025115382596850394
epoch:00668 loss:0.025316104143857956
epoch:00669 loss:0.025034602619707583
epoch:00670 loss:0.025787449181079863
epoch:00671 loss:0.025797852762043477
epoch:00672 loss:0.025340759996324777
epoch:00673 loss:0.02482953591272235
epoch:00674 loss:0.025612165145576002
epoch:00675 loss:0.024513657800853253
epoch:00676 loss:0.02605703379958868
epoch:00677 loss:0.025261599868535996
epoch:00678 loss:0.023647464327514172
epoch:00679 loss:0.025538926720619203
epoch:00680 loss:0.025266217067837715
epoch:00681 loss:0.02394084246829152
epoch:00682 loss:0.025398107673972846
epoch:00683 loss:0.02496617190539837
epoch:00684 loss:0.02509325623512268
epoch:00685 loss:0.025393198654055597
epoch:00686 loss:0.02507026420906186
epoch:00687 loss:0.024800366554409266
epoch:00688 loss:0.02519250713288784
epoch:00689 loss:0.02480905395001173
epoch:00690 loss:0.025268613062798977
epoch:00691 loss:0.025195027254521846
epoch:00692 loss:0.024898108653724195
epoch:00693 loss:0.024378988184034823
epoch:00694 loss:0.02611901756376028
epoch:00695 loss:0.02574497915804386
epoch:00696 loss:0.02463834473863244
epoch:00697 loss:0.0250661875680089
epoch:00698 loss:0.024735662527382372
epoch:00699 loss:0.02470718454569578
epoch:00700 loss:0.02500845689326525
epoch:00701 loss:0.02486118324100971
epoch:00702 loss:0.025489441640675067
epoch:00703 loss:0.02591723620891571
epoch:00704 loss:0.0250032926723361
epoch:00705 loss:0.025425758920609953
epoch:00706 loss:0.02455676980316639
epoch:00707 loss:0.02646693754941225
epoch:00708 loss:0.02524944880977273
epoch:00709 loss:0.025790056884288787
epoch:00710 loss:0.024628739319741726
epoch:00711 loss:0.024249610584229232
epoch:00712 loss:0.025256017744541167
epoch:00713 loss:0.02537431376054883
epoch:00714 loss:0.025744600631296636
epoch:00715 loss:0.02541142638772726
epoch:00716 loss:0.02602322828024626
epoch:00717 loss:0.025625492334365844
epoch:00718 loss:0.024409093279391527
epoch:00719 loss:0.024462112076580524
epoch:00720 loss:0.025230186469852926
epoch:00721 loss:0.025341512970626354
epoch:00722 loss:0.024911068752408026
epoch:00723 loss:0.02531698200851679
epoch:00724 loss:0.025777611993253232
epoch:00725 loss:0.024957356378436088
epoch:00726 loss:0.02514929497614503
epoch:00727 loss:0.024512475281953813
epoch:00728 loss:0.02482569484040141
epoch:00729 loss:0.025838326569646596
epoch:00730 loss:0.025793938040733336
epoch:00731 loss:0.025682078935205938
epoch:00732 loss:0.02495370414108038
epoch:00733 loss:0.02489290725439787
epoch:00734 loss:0.025910879261791708
epoch:00735 loss:0.025034776348620655
epoch:00736 loss:0.02543031711131334
