epoch:00001 loss:0.06615827777312001
epoch:00136 loss:0.047988108036036675
epoch:00137 loss:0.0480640657293873
epoch:00138 loss:0.047788543038261244
epoch:00139 loss:0.04786876143534214
epoch:00140 loss:0.04781996311371525
epoch:00141 loss:0.04790662680795559
epoch:00142 loss:0.04798036043985914
epoch:00143 loss:0.04765789728382459
epoch:00144 loss:0.048041694358946424
epoch:00145 loss:0.047922454782164635
epoch:00146 loss:0.04791762572393203
epoch:00147 loss:0.04834709872888067
epoch:00148 loss:0.04816416470677807
epoch:00149 loss:0.04795831970641246
epoch:00150 loss:0.04759833466672363
epoch:00151 loss:0.047603596000335154
epoch:00152 loss:0.048063141901237075
epoch:00153 loss:0.04775221851191078
epoch:00154 loss:0.04747737891398943
epoch:00155 loss:0.04755666995258667
epoch:00156 loss:0.047788285995523136
epoch:00157 loss:0.047961342822855864
epoch:00158 loss:0.04805836772259611
epoch:00159 loss:0.047349480167317846
epoch:00160 loss:0.04778150777442333
epoch:00161 loss:0.047557741546000426
epoch:00162 loss:0.0478144237166987
epoch:00163 loss:0.04787018776522615
epoch:00164 loss:0.04801034177395587
epoch:00165 loss:0.04738089939498175
epoch:00166 loss:0.04766430771685182
epoch:00167 loss:0.04774148990328495
epoch:00168 loss:0.0479869058390554
epoch:00169 loss:0.047891383416855185
epoch:00170 loss:0.04751319702781546
epoch:00171 loss:0.04798401480922714
epoch:00172 loss:0.04760962268184775
epoch:00173 loss:0.047719144041387315
epoch:00174 loss:0.04732174223862015
epoch:00175 loss:0.04791136860723297
epoch:00176 loss:0.04751645699678323
epoch:00177 loss:0.04794241134889233
epoch:00178 loss:0.047693354786779635
epoch:00179 loss:0.04759634079397298
epoch:00180 loss:0.047561832662003166
epoch:00181 loss:0.047886366871305
epoch:00182 loss:0.04749646060684552
epoch:00183 loss:0.04739655751152298
epoch:00184 loss:0.04800076591404967
epoch:00185 loss:0.04776947844849947
epoch:00186 loss:0.0476015827499139
epoch:00187 loss:0.04764894187383545
epoch:00188 loss:0.047717863792887866
epoch:00189 loss:0.047415553691773075
epoch:00190 loss:0.04737885810281986
epoch:00191 loss:0.047548049069750006
epoch:00192 loss:0.04772265077754855
epoch:00193 loss:0.04755466297287972
epoch:00194 loss:0.04733162300766278
epoch:00195 loss:0.04768792951622835
epoch:00196 loss:0.04734716527307263
epoch:00197 loss:0.0475916264785979
epoch:00198 loss:0.047529056570468804
epoch:00199 loss:0.04788701343627121
epoch:00200 loss:0.04704724324179384
epoch:00201 loss:0.04752192789125137
epoch:00202 loss:0.04779802411746902
epoch:00203 loss:0.04744590231289084
epoch:00204 loss:0.047752408302174164
epoch:00205 loss:0.04696306768097939
epoch:00206 loss:0.04791529859487827
epoch:00207 loss:0.047334210066172555
epoch:00208 loss:0.04782852151029958
epoch:00209 loss:0.04808172982778305
epoch:00210 loss:0.04787480700589143
epoch:00211 loss:0.04735822832670349
epoch:00212 loss:0.047370789585682825
epoch:00213 loss:0.04742918427345844
epoch:00214 loss:0.04786382676737431
epoch:00215 loss:0.04790310415444084
epoch:00216 loss:0.047483745861225404
epoch:00217 loss:0.047454403499380134
epoch:00218 loss:0.04708329334888512
epoch:00219 loss:0.047467208130810505
epoch:00220 loss:0.04746086569541158
epoch:00221 loss:0.04783627480965776
epoch:00222 loss:0.04760601178336984
epoch:00223 loss:0.04742934883734545
epoch:00224 loss:0.0475516340574966
epoch:00225 loss:0.04744142733199092
epoch:00226 loss:0.04779646618931722
epoch:00227 loss:0.04744356089639358
epoch:00228 loss:0.04762133734525205
epoch:00229 loss:0.0477189529157984
epoch:00230 loss:0.04759156534486474
epoch:00231 loss:0.04797182105070887
epoch:00232 loss:0.04775323754902452
epoch:00233 loss:0.04717483895773498
epoch:00234 loss:0.047548784259324656
epoch:00235 loss:0.04697595337338937
epoch:00236 loss:0.04700321176619484
epoch:00237 loss:0.04743808375232113
epoch:00238 loss:0.04725780756399035
epoch:00239 loss:0.04730314415315978
epoch:00240 loss:0.047594852031327975
epoch:00241 loss:0.04733251573465382
epoch:00242 loss:0.0472403465402432
epoch:00243 loss:0.04761950588904512
epoch:00244 loss:0.047433726068968195
epoch:00245 loss:0.04783896378036111
epoch:00246 loss:0.047334624820126174
epoch:00247 loss:0.047476154299978264
epoch:00248 loss:0.047580119077880415
